Gmt time,Open,High,Low,Close,Volume
12.02.2018 01:00:00.000,1.22632,1.22805,1.22616,1.22721,7904.7202
12.02.2018 02:00:00.000,1.22721,1.22851,1.22703,1.22843,5633.7598
12.02.2018 03:00:00.000,1.22845,1.22901,1.22788,1.22871,5552.8398
12.02.2018 04:00:00.000,1.22870,1.22971,1.22807,1.22871,5984.21
12.02.2018 05:00:00.000,1.22870,1.22872,1.22781,1.22830,5967.6699
12.02.2018 06:00:00.000,1.22831,1.22917,1.22781,1.22905,7534.21
12.02.2018 07:00:00.000,1.22904,1.22962,1.22693,1.22698,15321.4697
12.02.2018 08:00:00.000,1.22696,1.22828,1.22613,1.22728,16352.6201
12.02.2018 09:00:00.000,1.22730,1.22820,1.22637,1.22639,13631.2598
12.02.2018 10:00:00.000,1.22640,1.22756,1.22587,1.22683,13275.46
12.02.2018 11:00:00.000,1.22685,1.22756,1.22633,1.22701,10146.0996
12.02.2018 12:00:00.000,1.22700,1.22704,1.22538,1.22625,11922.4404
12.02.2018 13:00:00.000,1.22626,1.22680,1.22353,1.22433,14603.1699
12.02.2018 14:00:00.000,1.22433,1.22650,1.22375,1.22628,16773.0898
12.02.2018 15:00:00.000,1.22628,1.22801,1.22513,1.22771,16143.4102
12.02.2018 16:00:00.000,1.22770,1.22826,1.22645,1.22670,14743.2305
12.02.2018 17:00:00.000,1.22670,1.22776,1.22612,1.22753,12881
12.02.2018 18:00:00.000,1.22753,1.22900,1.22752,1.22830,11078.9404
12.02.2018 19:00:00.000,1.22830,1.22880,1.22796,1.22829,9995.7695
12.02.2018 20:00:00.000,1.22830,1.22972,1.22820,1.22911,11235.2305
12.02.2018 21:00:00.000,1.22910,1.22949,1.22882,1.22920,4638.0498
12.02.2018 22:00:00.000,1.22918,1.22932,1.22874,1.22914,1801.64
12.02.2018 23:00:00.000,1.22913,1.23076,1.22913,1.23008,5951.1499
13.02.2018 00:00:00.000,1.23010,1.23017,1.22862,1.22866,8724.9502
13.02.2018 01:00:00.000,1.22865,1.22966,1.22858,1.22940,7883.8398
13.02.2018 02:00:00.000,1.22940,1.22950,1.22847,1.22906,6494.1699
13.02.2018 03:00:00.000,1.22906,1.22976,1.22876,1.22921,7943.2598
13.02.2018 04:00:00.000,1.22921,1.23051,1.22917,1.23046,8455.4199
13.02.2018 05:00:00.000,1.23045,1.23159,1.22996,1.23139,8461.29
13.02.2018 06:00:00.000,1.23138,1.23254,1.23134,1.23170,9872.6201
13.02.2018 07:00:00.000,1.23170,1.23322,1.23098,1.23166,15767.7998
13.02.2018 08:00:00.000,1.23166,1.23379,1.23101,1.23214,16130.3799
13.02.2018 09:00:00.000,1.23214,1.23325,1.23136,1.23138,13922.6201
13.02.2018 10:00:00.000,1.23141,1.23508,1.23124,1.23489,13609.6504
13.02.2018 11:00:00.000,1.23490,1.23516,1.23395,1.23395,13607.5996
13.02.2018 12:00:00.000,1.23394,1.23561,1.23386,1.23407,12468.96
13.02.2018 13:00:00.000,1.23405,1.23464,1.23267,1.23436,14532.9102
13.02.2018 14:00:00.000,1.23437,1.23681,1.23429,1.23657,15749.79
13.02.2018 15:00:00.000,1.23659,1.23713,1.23502,1.23583,17501.6406
13.02.2018 16:00:00.000,1.23584,1.23684,1.23538,1.23630,14411.2002
13.02.2018 17:00:00.000,1.23631,1.23680,1.23500,1.23533,11376.0703
13.02.2018 18:00:00.000,1.23533,1.23609,1.23453,1.23478,9774.7598
13.02.2018 19:00:00.000,1.23478,1.23551,1.23449,1.23548,9158.8701
13.02.2018 20:00:00.000,1.23552,1.23660,1.23551,1.23563,10657.3701
13.02.2018 21:00:00.000,1.23563,1.23598,1.23481,1.23530,5662.4302
13.02.2018 22:00:00.000,1.23529,1.23560,1.23480,1.23507,3441.0801
13.02.2018 23:00:00.000,1.23509,1.23553,1.23479,1.23540,3093.1101
14.02.2018 00:00:00.000,1.23540,1.23621,1.23520,1.23524,7035.5801
14.02.2018 01:00:00.000,1.23525,1.23625,1.23515,1.23549,8141.21
14.02.2018 02:00:00.000,1.23547,1.23807,1.23543,1.23807,10390.1299
14.02.2018 03:00:00.000,1.23806,1.23927,1.23776,1.23900,11777.2402
14.02.2018 04:00:00.000,1.23900,1.23926,1.23752,1.23775,10097.8398
14.02.2018 05:00:00.000,1.23775,1.23866,1.23734,1.23789,9211.2598
14.02.2018 06:00:00.000,1.23790,1.23803,1.23683,1.23740,9399.2998
14.02.2018 07:00:00.000,1.23739,1.23787,1.23645,1.23729,11434.9404
14.02.2018 08:00:00.000,1.23728,1.23862,1.23609,1.23664,13696.21
14.02.2018 09:00:00.000,1.23665,1.23678,1.23509,1.23532,13175.9199
14.02.2018 10:00:00.000,1.23532,1.23579,1.23460,1.23568,11102.9404
14.02.2018 11:00:00.000,1.23567,1.23576,1.23422,1.23426,9992.0703
14.02.2018 12:00:00.000,1.23426,1.23514,1.23401,1.23436,10819.4902
14.02.2018 13:00:00.000,1.23438,1.23525,1.22763,1.23047,25399.3496
14.02.2018 14:00:00.000,1.23047,1.23308,1.23015,1.23228,24523.8496
14.02.2018 15:00:00.000,1.23226,1.24070,1.23226,1.24032,27193.2207
14.02.2018 16:00:00.000,1.24035,1.24162,1.23921,1.23949,21710.9805
14.02.2018 17:00:00.000,1.23947,1.24206,1.23851,1.24180,17717.9707
14.02.2018 18:00:00.000,1.24181,1.24425,1.24166,1.24246,14916.1201
14.02.2018 19:00:00.000,1.24246,1.24420,1.24228,1.24370,13623.0498
14.02.2018 20:00:00.000,1.24369,1.24647,1.24343,1.24643,13824.54
14.02.2018 21:00:00.000,1.24635,1.24653,1.24478,1.24516,7023.6499
14.02.2018 22:00:00.000,1.24522,1.24622,1.24503,1.24545,2881.5
14.02.2018 23:00:00.000,1.24538,1.24700,1.24504,1.24686,6659.3599
15.02.2018 00:00:00.000,1.24686,1.24700,1.24483,1.24538,11047.4102
15.02.2018 01:00:00.000,1.24538,1.24736,1.24527,1.24612,11316.5195
15.02.2018 02:00:00.000,1.24613,1.24685,1.24550,1.24582,8049.48
15.02.2018 03:00:00.000,1.24582,1.24611,1.24525,1.24596,6441.6899
15.02.2018 04:00:00.000,1.24596,1.24678,1.24555,1.24569,8115.8999
15.02.2018 05:00:00.000,1.24569,1.24680,1.24550,1.24659,6833.52
15.02.2018 06:00:00.000,1.24660,1.24740,1.24609,1.24679,9856.04
15.02.2018 07:00:00.000,1.24680,1.25105,1.24671,1.25005,20315.6309
15.02.2018 08:00:00.000,1.25004,1.25041,1.24847,1.24917,19514.8691
15.02.2018 09:00:00.000,1.24918,1.25002,1.24837,1.24874,14277.9297
15.02.2018 10:00:00.000,1.24874,1.24905,1.24761,1.24812,12558.4102
15.02.2018 11:00:00.000,1.24811,1.24875,1.24654,1.24721,13066.3799
15.02.2018 12:00:00.000,1.24721,1.24873,1.24614,1.24761,14503.8701
15.02.2018 13:00:00.000,1.24763,1.24951,1.24638,1.24740,19567.3906
15.02.2018 14:00:00.000,1.24742,1.24987,1.24686,1.24987,18688.25
15.02.2018 15:00:00.000,1.24986,1.25059,1.24743,1.24775,20502.2695
15.02.2018 16:00:00.000,1.24775,1.24927,1.24719,1.24826,18518.7305
15.02.2018 17:00:00.000,1.24827,1.24850,1.24574,1.24718,15951.0996
15.02.2018 18:00:00.000,1.24721,1.24967,1.24709,1.24937,14689.3398
15.02.2018 19:00:00.000,1.24936,1.25081,1.24915,1.25079,11791.4404
15.02.2018 20:00:00.000,1.25080,1.25091,1.25027,1.25050,9639.3096
15.02.2018 21:00:00.000,1.25046,1.25091,1.24958,1.25063,5420.29
15.02.2018 22:00:00.000,1.25063,1.25067,1.24998,1.25016,3387.9199
15.02.2018 23:00:00.000,1.25015,1.25077,1.24970,1.25032,5050.3398
16.02.2018 00:00:00.000,1.25031,1.25083,1.24975,1.25052,6135.1099
16.02.2018 01:00:00.000,1.25053,1.25151,1.25042,1.25138,5502.25
16.02.2018 02:00:00.000,1.25140,1.25455,1.25074,1.25392,11509.3604
16.02.2018 03:00:00.000,1.25393,1.25415,1.25271,1.25397,7215.3701
16.02.2018 04:00:00.000,1.25397,1.25556,1.25346,1.25487,12116.0996
16.02.2018 05:00:00.000,1.25487,1.25550,1.25437,1.25493,7552.46
16.02.2018 06:00:00.000,1.25493,1.25493,1.25355,1.25386,8624.6299
16.02.2018 07:00:00.000,1.25386,1.25453,1.25267,1.25293,14210.0703
16.02.2018 08:00:00.000,1.25293,1.25389,1.25235,1.25345,16894.6602
16.02.2018 09:00:00.000,1.25344,1.25420,1.25266,1.25277,14141.79
16.02.2018 10:00:00.000,1.25277,1.25292,1.24849,1.24880,16233.8701
16.02.2018 11:00:00.000,1.24880,1.24892,1.24745,1.24828,14453.2695
16.02.2018 12:00:00.000,1.24828,1.24846,1.24602,1.24739,15942.4902
16.02.2018 13:00:00.000,1.24740,1.24747,1.24501,1.24528,21223.6504
16.02.2018 14:00:00.000,1.24529,1.24535,1.24291,1.24459,22302.1992
16.02.2018 15:00:00.000,1.24458,1.24602,1.24333,1.24479,19343.4004
16.02.2018 16:00:00.000,1.24480,1.24600,1.24408,1.24409,14809.0996
16.02.2018 17:00:00.000,1.24409,1.24461,1.24315,1.24409,14291.0898
16.02.2018 18:00:00.000,1.24408,1.24428,1.24106,1.24111,12977.4199
16.02.2018 19:00:00.000,1.24119,1.24196,1.23935,1.24164,15246.1104
16.02.2018 20:00:00.000,1.24160,1.24165,1.24043,1.24058,9958.25
16.02.2018 21:00:00.000,1.24057,1.24132,1.24043,1.24123,5312.8501
16.02.2018 22:00:00.000,1.24123,1.24123,1.24123,1.24123,0
16.02.2018 23:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 00:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 01:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 02:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 03:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 04:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 05:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 06:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 07:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 08:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 09:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 10:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 11:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 12:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 13:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 14:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 15:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 16:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 17:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 18:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 19:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 20:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 21:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 22:00:00.000,1.24123,1.24123,1.24123,1.24123,0
17.02.2018 23:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 00:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 01:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 02:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 03:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 04:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 05:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 06:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 07:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 08:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 09:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 10:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 11:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 12:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 13:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 14:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 15:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 16:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 17:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 18:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 19:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 20:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 21:00:00.000,1.24123,1.24123,1.24123,1.24123,0
18.02.2018 22:00:00.000,1.24035,1.24172,1.24035,1.24159,2387.6799
18.02.2018 23:00:00.000,1.24160,1.24206,1.24110,1.24121,4145.5498
19.02.2018 00:00:00.000,1.24122,1.24293,1.24112,1.24229,8185.73
19.02.2018 01:00:00.000,1.24228,1.24352,1.24224,1.24345,7330.3398
19.02.2018 02:00:00.000,1.24345,1.24345,1.24246,1.24248,4939.29
19.02.2018 03:00:00.000,1.24246,1.24272,1.24191,1.24212,4594.9702
19.02.2018 04:00:00.000,1.24213,1.24241,1.24119,1.24160,6834.5
19.02.2018 05:00:00.000,1.24160,1.24193,1.24045,1.24097,7329.6099
19.02.2018 06:00:00.000,1.24096,1.24184,1.24050,1.24168,9458.4697
19.02.2018 07:00:00.000,1.24168,1.24214,1.23880,1.24126,14609.1104
19.02.2018 08:00:00.000,1.24124,1.24201,1.23944,1.23976,15315.4902
19.02.2018 09:00:00.000,1.23977,1.24169,1.23974,1.24110,10086.6104
19.02.2018 10:00:00.000,1.24111,1.24260,1.24094,1.24254,10623.5596
19.02.2018 11:00:00.000,1.24254,1.24271,1.24110,1.24239,9256.8301
19.02.2018 12:00:00.000,1.24240,1.24265,1.24015,1.24070,8455.2002
19.02.2018 13:00:00.000,1.24072,1.24110,1.23707,1.23732,14206.0703
19.02.2018 14:00:00.000,1.23730,1.23809,1.23693,1.23748,10686.2598
19.02.2018 15:00:00.000,1.23748,1.23990,1.23741,1.23974,11816.3604
19.02.2018 16:00:00.000,1.23971,1.24091,1.23916,1.24081,8820.9805
19.02.2018 17:00:00.000,1.24081,1.24159,1.24020,1.24132,4853.21
19.02.2018 18:00:00.000,1.24133,1.24146,1.24059,1.24088,7191.3901
19.02.2018 19:00:00.000,1.24088,1.24125,1.24069,1.24082,4916.73
19.02.2018 20:00:00.000,1.24080,1.24095,1.24051,1.24069,4483.6299
19.02.2018 21:00:00.000,1.24068,1.24086,1.24060,1.24082,3817.45
19.02.2018 22:00:00.000,1.24085,1.24119,1.24051,1.24066,2024.73
19.02.2018 23:00:00.000,1.24066,1.24128,1.23947,1.24006,5000.29
20.02.2018 00:00:00.000,1.24004,1.24109,1.23966,1.24064,7059.23
20.02.2018 01:00:00.000,1.24064,1.24066,1.23853,1.23946,10175.4404
20.02.2018 02:00:00.000,1.23946,1.23982,1.23827,1.23857,7449.9702
20.02.2018 03:00:00.000,1.23856,1.23882,1.23796,1.23861,4535.3101
20.02.2018 04:00:00.000,1.23862,1.23936,1.23825,1.23879,7159.8398
20.02.2018 05:00:00.000,1.23879,1.23969,1.23803,1.23854,5596.98
20.02.2018 06:00:00.000,1.23853,1.23868,1.23750,1.23784,9621.3496
20.02.2018 07:00:00.000,1.23782,1.23922,1.23568,1.23605,17219.75
20.02.2018 08:00:00.000,1.23605,1.23733,1.23457,1.23593,17320.0508
20.02.2018 09:00:00.000,1.23591,1.23644,1.23433,1.23442,14893
20.02.2018 10:00:00.000,1.23444,1.23509,1.23341,1.23402,15606.2695
20.02.2018 11:00:00.000,1.23402,1.23528,1.23333,1.23487,13028.6396
20.02.2018 12:00:00.000,1.23487,1.23558,1.23381,1.23462,12935.5596
20.02.2018 13:00:00.000,1.23462,1.23471,1.23201,1.23258,17158.0703
20.02.2018 14:00:00.000,1.23257,1.23620,1.23228,1.23462,18634.8105
20.02.2018 15:00:00.000,1.23460,1.23545,1.23386,1.23409,16225.8096
20.02.2018 16:00:00.000,1.23411,1.23509,1.23259,1.23484,15036.7305
20.02.2018 17:00:00.000,1.23484,1.23579,1.23409,1.23444,12824.8896
20.02.2018 18:00:00.000,1.23447,1.23461,1.23303,1.23405,10382.7002
20.02.2018 19:00:00.000,1.23405,1.23440,1.23333,1.23354,10701.6299
20.02.2018 20:00:00.000,1.23351,1.23404,1.23326,1.23363,8889.9297
20.02.2018 21:00:00.000,1.23363,1.23380,1.23354,1.23377,3358.01
20.02.2018 22:00:00.000,1.23378,1.23416,1.23354,1.23355,2418.5901
20.02.2018 23:00:00.000,1.23357,1.23374,1.23293,1.23358,3286.6899
21.02.2018 00:00:00.000,1.23357,1.23450,1.23318,1.23354,8351
21.02.2018 01:00:00.000,1.23355,1.23405,1.23290,1.23374,9133.5098
21.02.2018 02:00:00.000,1.23375,1.23445,1.23339,1.23343,7779.1401
21.02.2018 03:00:00.000,1.23343,1.23370,1.23241,1.23308,6421.75
21.02.2018 04:00:00.000,1.23305,1.23348,1.23179,1.23222,7768.8501
21.02.2018 05:00:00.000,1.23220,1.23269,1.23172,1.23230,7610.1099
21.02.2018 06:00:00.000,1.23230,1.23362,1.23221,1.23362,8149.6802
21.02.2018 07:00:00.000,1.23362,1.23399,1.23104,1.23161,15284.8896
21.02.2018 08:00:00.000,1.23156,1.23257,1.23078,1.23174,14943.29
21.02.2018 09:00:00.000,1.23176,1.23360,1.23092,1.23337,13078.7998
21.02.2018 10:00:00.000,1.23337,1.23338,1.23146,1.23270,12176.7002
21.02.2018 11:00:00.000,1.23270,1.23294,1.23146,1.23161,11811.2402
21.02.2018 12:00:00.000,1.23161,1.23231,1.23003,1.23050,17029.7402
21.02.2018 13:00:00.000,1.23051,1.23207,1.23002,1.23207,17326.1406
21.02.2018 14:00:00.000,1.23206,1.23357,1.23184,1.23238,21645.8594
21.02.2018 15:00:00.000,1.23237,1.23352,1.23147,1.23199,19811.9102
21.02.2018 16:00:00.000,1.23197,1.23248,1.23038,1.23150,16499.8008
21.02.2018 17:00:00.000,1.23147,1.23276,1.23112,1.23273,11337.4102
21.02.2018 18:00:00.000,1.23270,1.23280,1.23178,1.23252,9729.7695
21.02.2018 19:00:00.000,1.23252,1.23602,1.22995,1.23026,31578.2109
21.02.2018 20:00:00.000,1.23024,1.23026,1.22813,1.22906,16554.1602
21.02.2018 21:00:00.000,1.22904,1.22993,1.22829,1.22836,7123.7798
21.02.2018 22:00:00.000,1.22833,1.22863,1.22737,1.22759,2931.8799
21.02.2018 23:00:00.000,1.22760,1.22850,1.22760,1.22807,3326.0801
22.02.2018 00:00:00.000,1.22809,1.22813,1.22655,1.22727,6946.48
22.02.2018 01:00:00.000,1.22727,1.22850,1.22683,1.22793,11050.71
22.02.2018 02:00:00.000,1.22790,1.22840,1.22772,1.22798,8939.9697
22.02.2018 03:00:00.000,1.22799,1.22806,1.22727,1.22775,5122.7598
22.02.2018 04:00:00.000,1.22775,1.22793,1.22728,1.22731,5114.5098
22.02.2018 05:00:00.000,1.22731,1.22808,1.22717,1.22748,5907.9399
22.02.2018 06:00:00.000,1.22749,1.22802,1.22602,1.22660,8512.96
22.02.2018 07:00:00.000,1.22661,1.22792,1.22598,1.22732,13805.7197
22.02.2018 08:00:00.000,1.22731,1.22885,1.22653,1.22846,15928.0596
22.02.2018 09:00:00.000,1.22846,1.22959,1.22757,1.22941,17128.7402
22.02.2018 10:00:00.000,1.22940,1.22990,1.22866,1.22905,13419.3701
22.02.2018 11:00:00.000,1.22904,1.22946,1.22804,1.22862,11250.4697
22.02.2018 12:00:00.000,1.22861,1.23083,1.22693,1.22695,18711.0293
22.02.2018 13:00:00.000,1.22701,1.23151,1.22648,1.23134,18296.0098
22.02.2018 14:00:00.000,1.23135,1.23372,1.23057,1.23277,165915.0156
22.02.2018 15:00:00.000,1.23275,1.23523,1.23165,1.23221,16214.0195
22.02.2018 16:00:00.000,1.23221,1.23320,1.23142,1.23257,15467.21
22.02.2018 17:00:00.000,1.23256,1.23446,1.23248,1.23365,11119.1201
22.02.2018 18:00:00.000,1.23365,1.23395,1.23199,1.23252,10410.5303
22.02.2018 19:00:00.000,1.23253,1.23364,1.23233,1.23314,8003.4102
22.02.2018 20:00:00.000,1.23316,1.23347,1.23197,1.23257,8553.6602
22.02.2018 21:00:00.000,1.23258,1.23320,1.23233,1.23309,4639.5801
22.02.2018 22:00:00.000,1.23312,1.23346,1.23262,1.23309,4622.5801
22.02.2018 23:00:00.000,1.23308,1.23377,1.23253,1.23259,4656.1099
23.02.2018 00:00:00.000,1.23257,1.23319,1.23219,1.23273,6645.52
23.02.2018 01:00:00.000,1.23268,1.23294,1.23166,1.23253,7832.23
23.02.2018 02:00:00.000,1.23253,1.23263,1.23118,1.23141,7417.3701
23.02.2018 03:00:00.000,1.23142,1.23162,1.23022,1.23073,7311.0298
23.02.2018 04:00:00.000,1.23073,1.23102,1.22957,1.23017,6084.3701
23.02.2018 05:00:00.000,1.23016,1.23059,1.22965,1.23026,5858.9702
23.02.2018 06:00:00.000,1.23026,1.23082,1.22884,1.22943,7801.02
23.02.2018 07:00:00.000,1.22940,1.22973,1.22800,1.22954,12447.29
23.02.2018 08:00:00.000,1.22951,1.23211,1.22888,1.23177,16683.2598
23.02.2018 09:00:00.000,1.23178,1.23208,1.23053,1.23082,11798.8203
23.02.2018 10:00:00.000,1.23084,1.23178,1.22997,1.23012,13160.2598
23.02.2018 11:00:00.000,1.23013,1.23079,1.22880,1.23065,10749.7998
23.02.2018 12:00:00.000,1.23066,1.23130,1.22971,1.22980,11044.9297
23.02.2018 13:00:00.000,1.22982,1.23061,1.22896,1.22981,12857
23.02.2018 14:00:00.000,1.22981,1.23069,1.22874,1.23042,12705.4502
23.02.2018 15:00:00.000,1.23042,1.23186,1.22905,1.22997,16078.3701
23.02.2018 16:00:00.000,1.22996,1.23043,1.22853,1.22979,16336.29
23.02.2018 17:00:00.000,1.22977,1.23081,1.22971,1.23062,9611.25
23.02.2018 18:00:00.000,1.23064,1.23065,1.22903,1.22945,8879.9697
23.02.2018 19:00:00.000,1.22945,1.22977,1.22891,1.22964,8761.1504
23.02.2018 20:00:00.000,1.22966,1.23055,1.22938,1.22948,9669.4404
23.02.2018 21:00:00.000,1.22946,1.22988,1.22887,1.22975,5953
23.02.2018 22:00:00.000,1.22975,1.22975,1.22975,1.22975,0
23.02.2018 23:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 00:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 01:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 02:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 03:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 04:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 05:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 06:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 07:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 08:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 09:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 10:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 11:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 12:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 13:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 14:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 15:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 16:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 17:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 18:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 19:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 20:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 21:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 22:00:00.000,1.22975,1.22975,1.22975,1.22975,0
24.02.2018 23:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 00:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 01:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 02:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 03:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 04:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 05:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 06:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 07:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 08:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 09:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 10:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 11:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 12:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 13:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 14:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 15:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 16:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 17:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 18:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 19:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 20:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 21:00:00.000,1.22975,1.22975,1.22975,1.22975,0
25.02.2018 22:00:00.000,1.22953,1.22968,1.22858,1.22892,1785.27
25.02.2018 23:00:00.000,1.22891,1.22952,1.22814,1.22887,6120.4702
26.02.2018 00:00:00.000,1.22887,1.22935,1.22806,1.22901,7807.77
26.02.2018 01:00:00.000,1.22901,1.23051,1.22884,1.22979,9804.6797
26.02.2018 02:00:00.000,1.22979,1.23191,1.22979,1.23154,8009.4199
26.02.2018 03:00:00.000,1.23155,1.23177,1.23096,1.23105,8137.4902
26.02.2018 04:00:00.000,1.23106,1.23146,1.23076,1.23126,5847.2002
26.02.2018 05:00:00.000,1.23125,1.23285,1.23104,1.23285,8046.4399
26.02.2018 06:00:00.000,1.23283,1.23347,1.23243,1.23306,7785.3901
26.02.2018 07:00:00.000,1.23304,1.23348,1.23157,1.23201,14939.2803
26.02.2018 08:00:00.000,1.23201,1.23349,1.23160,1.23196,14861.2402
26.02.2018 09:00:00.000,1.23195,1.23501,1.23190,1.23434,12948.2998
26.02.2018 10:00:00.000,1.23431,1.23552,1.23374,1.23460,11552.9102
26.02.2018 11:00:00.000,1.23460,1.23487,1.23330,1.23358,10945.6699
26.02.2018 12:00:00.000,1.23359,1.23374,1.23210,1.23210,11786.75
26.02.2018 13:00:00.000,1.23207,1.23270,1.23046,1.23046,16482.5898
26.02.2018 14:00:00.000,1.23047,1.23150,1.22979,1.23038,17647.5801
26.02.2018 15:00:00.000,1.23039,1.23071,1.22777,1.22898,16213.0303
